2018_DEPUTADO ESTADUAL_1_total,2018_DEPUTADO FEDERAL_1_total,2018_GOVERNADOR_1_total,2018_GOVERNADOR_2_total,2018_PRESIDENTE_1_total,2018_PRESIDENTE_2_total,2018_SENADOR_1_total,2022_DEPUTADO ESTADUAL_1_total,2022_DEPUTADO FEDERAL_1_total,2022_GOVERNADOR_1_total,2022_GOVERNADOR_2_total,2022_PRESIDENTE_1_total,2022_PRESIDENTE_2_total,2022_SENADOR_1_total,carla_2018_1,carla_2022_1,diferenca_governo_presidente_pp,eduardo_2018_1,eduardo_2022_1,eleitorado,gil_2018_1,gil_2022_1,haddad_2022_1,haddad_2022_2,id,jair_2018_1,jair_2018_1_pct,jair_2018_2,jair_2018_2_pct,jair_2022_1,jair_2022_1_pct,jair_2022_2,jair_2022_2_pct,mario_2022_1,mudanca_jair_pp,nome,pib_2023,pib_pc_2023,populacao,pt_2018_1,pt_2018_2,pt_2022_1,pt_2022_2,regiao,renda,tarcisio_2022_1,tarcisio_2022_1_pct,tarcisio_2022_2,tarcisio_2022_2_pct,virada
768,802,799,832,890,847,1405,888,914,929,945,986,984,883,0,39,2.164472835204549,30,17,1376,6,4,187,332,3532868,545,61.235955056179776,641,75.6788665879575,571,57.910750507099394,617,62.703252032520325,2,-12.975614555437176,Nova Castilho,91227505.0,85901.61,1062.0,141,206,355,367,Araçatuba,1681.27,358,38.53606027987083,613,64.86772486772487,Jair → Jair
4078,4200,4387,4412,5140,5004,7323,4645,5203,5193,5366,5716,5752,4652,13,107,0.5887595466640221,208,84,7180,47,29,2206,2949,3532900,2148,41.78988326848249,2740,54.75619504396483,2260,39.53813855843247,2557,44.45410292072323,3,-10.3020921232416,Nova Europa,556399529.0,59757.23,9311.0,1673,2264,3035,3195,Araraquara,1301.87,1639,31.561717696899674,2417,45.04286246738725,Jair → PT
8135,8931,8173,9268,9760,9797,13851,9494,10306,10412,11016,11362,11583,9541,8,541,1.987319144181889,465,308,14802,50,59,3208,4834,3533007,5138,52.64344262295082,6394,65.26487700316423,5574,49.05826439007217,6270,54.13105413105413,30,-11.133822872110102,Nova Granada,732340979.0,37712.6,19419.0,1966,3403,5130,5313,São José do Rio Preto,1455.77,4397,42.23011909335382,6182,56.11837327523602,Jair → Jair
1101,1191,1175,1259,1362,1341,1998,1161,1258,1300,1442,1431,1500,1187,0,28,2.6429033749422075,44,28,2015,10,13,550,705,3533106,650,47.72393538913363,744,55.48098434004474,654,45.702306079664574,727,48.46666666666667,6,-7.014317673378073,Nova Guataporanga,47451061.0,22008.84,2156.0,479,597,713,773,Presidente Prudente,1356.94,552,42.46153846153846,737,51.109570041608876,Jair → PT
1822,1850,1797,1961,2128,2071,3055,2202,2266,2302,2400,2508,2522,2157,0,98,1.4737311657414764,78,46,3489,13,9,790,1059,3533205,1034,48.590225563909776,1285,62.04732013520039,1238,49.36204146730463,1372,54.401268834258524,5,-7.646051300941863,Nova Independência,285939288.0,62039.33,4609.0,545,786,1145,1150,Araçatuba,1422.32,1012,43.961772371850564,1341,55.875,Jair → Jair
2104,2172,2129,2409,2457,2478,3753,2451,2582,2589,2652,2757,2789,2398,1,33,4.25900177761482,141,53,3921,8,8,518,914,3533254,1417,57.67195767195767,1749,70.58111380145279,1563,56.69205658324265,1709,61.276443169594835,1,-9.304670631857952,Novais,105506875.0,23913.62,4412.0,507,729,1064,1080,São José do Rio Preto,1145.17,921,35.573580533024334,1738,65.53544494720965,Jair → Jair
1739,1802,1800,1953,2002,1957,3284,1893,1957,2014,1985,2095,2070,1873,1,47,0.8699302741576318,96,31,2640,3,9,726,1004,3533304,884,44.15584415584416,1200,61.31834440470107,872,41.62291169451074,1005,48.55072463768116,1,-12.767619767019916,Nova Luzitânia,70079780.0,24702.07,2837.0,592,757,1092,1065,Araçatuba,1254.56,565,28.05362462760675,981,49.42065491183879,Jair → PT
27726,28682,28906,30250,33718,32366,50080,30462,32728,33332,34652,36357,36585,31126,89,1854,0.29917260386964273,3779,1217,47456,491,260,9794,12899,3533403,20487,60.75983154398244,23989,74.11790150157573,20467,56.29452375058448,22857,62.47642476424764,230,-11.641476737328091,Nova Odessa,5613296888.0,90509.31,62019.0,4695,8377,12583,13728,Campinas,1934.32,17068,51.20604824192968,21753,62.77559736811728,Jair → Jair
17351,18070,17685,18765,20318,19886,31602,18555,19898,19866,20675,21690,21798,18913,36,614,0.8395092546457903,1359,447,28652,90,76,4590,6186,3533502,13046,64.20907569642681,15451,77.6978779040531,13948,64.30613185799908,15093,69.24029727497935,55,-8.457580629073746,Novo Horizonte,2313783253.0,60374.26,38324.0,2586,4435,6391,6705,São José do Rio Preto,1693.96,11201,56.382764522299404,14489,70.07980652962515,Jair → Jair
3309,3478,3423,3756,4053,3962,5963,3947,4062,4097,4277,4431,4518,3776,3,75,2.2410966634074185,246,86,6039,28,13,954,1504,3533601,2534,62.52158894645941,3045,76.85512367491167,2530,57.09772060482961,2828,62.594068171757414,4,-14.261055503154253,Nuporanga,1235536788.0,167167.74,7391.0,552,917,1574,1690,Ribeirão Preto,1765.43,1525,37.22235782279717,2773,64.83516483516483,Jair → Jair
1931,2003,2000,2105,2331,2253,3351,2261,2263,2310,2469,2546,2590,2131,0,24,1.3514608168314126,76,44,3439,4,6,691,1061,3533700,1162,49.849849849849846,1374,60.98535286284953,1268,49.80361351139042,1442,55.67567567567568,6,-5.309677187173854,Ocauçu,163910353.0,37845.84,4331.0,568,879,1125,1148,Marília,1349.57,1005,43.506493506493506,1408,57.02713649250709,Jair → Jair
1484,1541,1601,1669,1814,1733,2620,1551,1633,1670,1698,1822,1834,1547,7,24,0.956542625681891,94,56,2423,7,7,386,605,3533809,1144,63.06504961411246,1351,77.95729948066936,1038,56.97036223929747,1163,63.41330425299891,1,-14.54399522767045,Óleo,143211547.0,57010.97,2512.0,201,382,622,671,Sorocaba,1376.51,770,46.10778443113772,1093,64.3698468786808,Jair → Jair
24668,24185,23729,25587,27586,27094,40772,26041,27469,29134,29958,31268,31710,26642,78,1690,1.1120140887245213,2396,1248,41985,134,268,5504,10078,3533908,17645,63.96360472703545,20672,76.29733520336606,18600,59.48573621593962,20690,65.2475559760328,140,-11.04977922733326,Olímpia,3569675501.0,64815.98,55074.0,3364,6422,10360,11020,Ribeirão Preto,1674.78,11940,40.983043866273086,19880,66.35957006475732,Jair → Jair
2174,2349,2227,2395,2632,2513,3923,2709,2830,2856,2947,3133,3142,2625,5,86,1.0484720838354349,146,72,4392,22,15,676,1225,3534005,1460,55.47112462006079,1721,68.48388380421807,1618,51.64379189275455,1803,57.38383195416932,6,-11.10005185004875,Onda Verde,370589412.0,77675.42,4771.0,411,792,1270,1339,São José do Rio Preto,1480.85,1145,40.09103641456583,1722,58.43230403800475,Jair → Jair
3178,3282,3306,3328,3636,3524,5822,3413,3585,3622,3784,3928,3959,3440,3,101,1.074004048900818,225,68,5170,17,4,1064,1351,3534104,2316,63.696369636963695,2601,73.80817253121452,2201,56.03360488798371,2503,63.22303612023238,6,-10.585136410982145,Oriente,194078729.0,31894.61,6085.0,550,923,1466,1456,Marília,1590.53,1809,49.94478188845942,2433,64.2970401691332,Jair → Jair
2864,3145,2974,2990,3332,3162,5345,3309,3520,3587,3674,3762,3809,3311,5,67,1.8245544282208215,73,63,5005,16,12,937,1701,3534203,1551,46.54861944777911,1902,60.15180265654649,1735,46.11908559276981,1976,51.877133105802045,5,-8.274669550744441,Orindiúva,830370242.0,137843.67,6024.0,903,1260,1762,1833,São José do Rio Preto,1567.59,1193,33.25899080011151,1973,53.70168753402287,Jair → Jair
16805,17723,18082,18916,20933,20272,31785,19896,20007,20234,21596,22525,23014,18952,32,331,0.3145182024622031,1193,386,29541,174,58,5964,8264,3534302,12506,59.74298953804997,15111,74.54123914759273,12417,55.12541620421754,14135,61.41913617797862,19,-13.122102969614112,Orlândia,3247647904.0,84752.94,38319.0,2668,5161,8019,8879,Ribeirão Preto,1737.14,10323,51.01808836611644,13332,61.733654380440825,Jair → Jair
311747,318175,341217,365429,403214,389572,585046,370983,387708,396063,417009,440935,441041,359544,1247,13363,0.07718147368687767,30456,10984,583521,3908,3016,158797,209851,3534401,193461,47.97973284657775,245969,63.138264557001015,181873,41.247122591765226,218756,49.59992381660662,1922,-13.538340740394396,Osasco,119404052763.0,163878.12,728615.0,75986,143603,201683,222285,São Paulo,1951.14,139041,35.10577862612766,207158,49.6771052902935,Jair → PT
1678,1754,1667,1786,1887,1829,2978,1694,1770,1780,1824,1875,1874,1680,2,34,1.32409799846468,84,40,2457,12,17,375,554,3534500,1286,68.1505034446211,1443,78.89557135046473,1182,63.04,1280,68.30309498399146,1,-10.592476366473278,Oscar Bressane,123399289.0,49959.23,2470.0,235,386,551,594,Marília,1469.93,889,49.943820224719104,1270,69.62719298245614,Jair → Jair
13672,13707,14069,15167,16431,15960,23836,14524,15242,15835,16920,17253,17751,14929,48,709,1.144228813799728,1615,510,22864,97,133,3393,4864,3534609,11038,67.17789544154343,13016,81.55388471177945,11123,64.46994725554976,12445,70.10872626894259,46,-11.445158442836856,Osvaldo Cruz,1615247661.0,51651.56,31272.0,1466,2944,4820,5306,Presidente Prudente,1773.28,9613,60.70729396905589,12056,71.25295508274232,Jair → Jair
46442,50381,48185,48724,55235,52707,84486,52632,53492,53336,55573,58318,58830,50488,83,1033,0.7500071290720314,1822,1136,76651,279,168,15816,20403,3534708,33868,61.31619444192994,39357,74.67129603278502,32696,56.065022805994715,36790,62.53612102668706,109,-12.13517500609796,Ourinhos,4902761910.0,47155.54,103970.0,6749,13350,20772,22040,Marília,1834.77,27942,52.38863056847158,35170,63.286128155759094,Jair → Jair
4355,4546,4340,4615,5073,4934,7649,4973,5226,5248,5457,5670,5762,4869,14,353,0.8210001553911468,347,161,8018,24,43,1620,2231,3534757,2619,51.62625665286812,3122,63.27523307661127,3044,53.686067019400355,3359,58.29573064908018,8,-4.979502427531095,Ouroeste,670735495.0,65157.91,10294.0,1313,1812,2297,2403,São José do Rio Preto,1715.52,2392,45.579268292682926,3226,59.116730804471324,Jair → Jair
3479,3565,3630,3806,4205,4151,6167,3793,4076,4189,4437,4527,4601,3888,1,107,1.957928519620502,219,72,6097,26,8,1635,2108,3534807,1861,44.25683709869203,2244,54.05926282823416,2077,45.880273912083055,2325,50.53249293631819,3,-3.5267698919159685,Ouro Verde,186891202.0,24025.09,7779.0,1516,1907,2223,2276,Presidente Prudente,1167.79,1672,39.91406063499642,2329,52.490421455938694,Jair → Jair
4913,4966,5135,5348,5849,5645,8660,5138,5329,5527,5865,5931,6081,5164,1,295,1.250307548857677,412,115,7541,22,11,1271,1927,3534906,3506,59.94187040519747,4286,75.92559787422498,3522,59.38290338897319,4007,65.8937674724552,28,-10.031830401769781,Pacaembu,285243693.0,19173.47,14877.0,878,1359,1935,2074,Presidente Prudente,1561.57,2808,50.805138411434775,3938,67.14407502131287,Jair → Jair
5162,5349,5318,5709,6236,6049,8945,5715,6042,6185,6364,6638,6734,5717,15,248,2.255820860472028,368,137,9006,13,31,1281,2358,3535002,3421,54.858883899935854,4109,67.92858323689866,3653,55.03163603495029,4087,60.69201069201069,9,-7.23657254488797,Palestina,603348105.0,52574.77,11476.0,1279,1940,2508,2647,São José do Rio Preto,1569.56,2480,40.09700889248181,4006,62.94783155248272,Jair → Jair
4098,4235,4203,4508,5189,5111,7118,4988,5273,5431,5674,5979,6085,4865,2,128,1.9829961458355356,285,114,7353,33,25,1712,2531,3535101,2719,52.39930622470611,3332,65.19272158090394,2838,47.46613146011039,3250,53.410024650780606,9,-11.782696930123329,Palmares Paulista,209646424.0,21725.02,9650.0,1349,1779,2745,2835,São José do Rio Preto,1390.3,2073,38.16976615724544,3143,55.39302079661614,Jair → Jair
4217,4176,4264,4790,5163,5104,6936,4565,4793,5020,5451,5524,5742,4575,13,126,0.7337240470673763,261,126,7450,19,37,1452,2133,3535200,2729,52.85686616308348,3406,66.7319749216301,3038,54.99637943519189,3453,60.13584117032393,9,-6.596133751306169,Palmeira d'Oeste,308863583.0,34692.08,8903.0,1125,1698,2097,2289,São José do Rio Preto,1515.31,2449,48.78486055776892,3318,60.869565217391305,Jair → Jair
9900,10317,10271,10679,11852,11538,17712,10864,11295,11648,11920,12459,12685,10880,30,275,0.4374122054003351,698,229,16162,48,28,2546,4106,3535309,7038,59.382382720216,8520,73.84295371814872,7310,58.67244562163898,8260,65.11627906976744,19,-8.726674648381277,Palmital,1405806538.0,71746.79,19594.0,1761,3018,4272,4425,Marília,1582.67,5055,43.39800824175824,7814,65.55369127516778,Jair → Jair
5689,5960,6067,6373,7020,6856,10583,6718,6964,7276,7530,7912,7957,6772,12,152,2.3609504005677238,474,146,9935,27,8,2332,2824,3535408,3973,56.59544159544159,4670,68.11551925320887,4436,56.06673407482305,4785,60.135729546311424,293,-7.979789706897449,Panorama,397152926.0,26540.56,14964.0,1300,2186,3050,3172,Presidente Prudente,1347.66,4004,55.03023639362287,4706,62.49667994687915,Jair → Jair
17425,18170,18543,19258,21421,20856,32152,19603,19921,20855,21990,22904,23303,19527,23,850,-0.02219412228686224,2350,930,30038,231,62,7225,9030,3535507,12005,56.04313524111853,14579,69.90314537782892,12297,53.68931191058331,13739,58.9580740677166,64,-10.945071310112318,Paraguaçu Paulista,3133901500.0,76213.56,41120.0,4079,6277,9062,9564,Marília,1546.02,9872,47.33637017501798,12960,58.93587994542974,Jair → Jair
8246,8954,8787,8875,9908,9372,15570,8889,9525,9743,10182,10435,10574,9149,8,265,0.22485226973861216,453,290,13840,69,47,3770,4915,3535606,4759,48.031893419459024,6189,66.0371318822023,4818,46.171538092956396,5446,51.50368829203707,33,-14.533443590165234,Paraibuna,408569087.0,23126.12,17667.0,1703,3183,4692,5128,São José dos Campos,1390.47,3940,40.439289746484654,5267,51.72854056177568,Jair → Jair
2538,2774,2642,2985,3279,3272,4380,2814,2974,3107,3353,3527,3578,2836,12,184,3.0924726894997576,214,89,4552,12,8,780,1108,3535705,2088,63.677950594693506,2507,76.619804400978,2075,58.83186844343635,2285,63.86249301285635,9,-12.75731138812165,Paraíso,436076194.0,71499.62,6099.0,430,765,1199,1293,São José do Rio Preto,1744.46,1637,52.68747988413261,2245,66.9549657023561,Jair → Jair
7505,8263,8644,8796,9727,9279,14721,8929,9497,9578,10213,10402,10645,9011,7,142,0.7770624725751105,604,194,13615,68,40,3677,4333,3535804,4911,50.48833144854529,5898,63.56288393145813,5383,51.74966352624495,6046,56.796618130577734,12,-6.766265800880397,Paranapanema,1222547491.0,63034.16,19395.0,2427,3381,4485,4599,Sorocaba,1579.99,4510,47.087074545834206,5880,57.573680603152845,Jair → Jair
1983,2004,1981,2157,2301,2204,3457,2357,2460,2534,2640,2721,2756,2341,5,118,1.0700620134582408,120,86,3384,15,10,696,1104,3535903,1217,52.89004780530204,1506,68.33030852994555,1421,52.22344726203602,1574,57.11175616835994,1,-11.218552361585616,Paranapuã,160652727.0,39854.31,4031.0,506,698,1133,1182,São José do Rio Preto,1515.68,1045,41.23914759273875,1536,58.18181818181818,Jair → Jair
4922,4840,4828,5275,5654,5541,8202,4950,5166,5329,5657,5867,5950,4870,1,204,0.5317424830989523,372,205,7623,20,36,1513,1957,3536000,3492,61.76158471878316,4079,73.61487096192023,3480,59.314811658428496,3860,64.87394957983193,6,-8.740921382088302,Parapuã,1150355727.0,108729.27,10580.0,931,1462,2050,2090,Marília,1490.2,2728,51.19159316945018,3700,65.40569206293088,Jair → Jair
3337,3306,3354,3451,3791,3686,5985,3574,3772,3813,3923,4171,4158,3557,3,120,2.0630359529161453,312,128,6149,19,15,1071,1456,3536109,2187,57.68926404642575,2681,72.73467173087357,2281,54.68712538959482,2529,60.82251082251082,10,-11.91216090836275,Pardinho,515970722.0,72133.47,7153.0,547,1005,1562,1629,Bauru,1633.36,1789,46.91843692630475,2467,62.88554677542697,Jair → Jair
8209,8782,8903,9117,9888,9511,15078,9359,9944,10009,10518,10917,10960,9467,2,162,1.0840384158960035,849,250,14338,104,80,2360,3336,3536208,5904,59.70873786407767,7104,74.69246136052992,6852,62.764495740588075,7365,67.19890510948905,14,-7.4935562510408715,Pariquera-Açu,753096869.0,39156.5,19233.0,1165,2407,3274,3595,Sorocaba,1435.07,5970,59.64631831351783,7182,68.28294352538505,Jair → Jair
1496,1572,1547,1626,1729,1706,2728,1841,1955,1961,2020,2065,2088,1861,2,35,1.3114070027692435,106,63,3087,13,13,471,761,3536257,1106,63.96761133603239,1295,75.90855803048066,1191,57.67554479418886,1274,61.015325670498086,0,-14.893232359982576,Parisi,67930902.0,23489.25,2892.0,261,411,754,814,São José do Rio Preto,1359.26,758,38.653748087710355,1259,62.32673267326733,Jair → Jair
6801,6799,6894,7089,7605,7233,12149,6575,7253,7227,7643,7864,8023,6696,7,196,0.9088974523379463,451,219,10563,37,34,1947,2918,3536307,4077,53.6094674556213,5293,73.17848748790267,4215,53.59867751780264,4887,60.912376916365446,13,-12.266110571537226,Patrocínio Paulista,1850012193.0,127481.55,14512.0,890,1940,2911,3136,Ribeirão Preto,1342.63,3235,44.76269544762695,4725,61.82127436870339,Jair → Jair
3197,3351,3381,3445,3932,3796,5829,3709,3956,3983,4118,4342,4424,3770,7,96,2.343107093016414,257,116,5963,20,19,1332,1458,3536406,2198,55.90030518819939,2614,68.86195995785037,2502,57.62321510824505,2754,62.25135623869801,42,-6.610603719152365,Paulicéia,322393938.0,40527.21,7955.0,942,1182,1646,1670,Presidente Prudente,1196.6,2136,53.62791865428069,2660,64.59446333171442,Jair → Jair
43131,45418,45759,48269,53627,51986,79867,54237,57737,58522,61342,64428,64616,54520,216,3317,0.23193780420331933,6606,3141,90086,809,830,19057,24884,3536505,31771,59.24441046487777,37123,71.40961027969068,33587,52.131061029366116,38254,59.20205521852173,587,-12.207555061168954,Paulínia,67067300461.0,606740.73,110537.0,7749,14863,23899,26362,Campinas,2680.07,29244,49.97095109531458,36458,59.43399302272505,Jair → Jair
1085,1148,1148,1194,1241,1198,2068,1262,1361,1333,1365,1409,1403,1270,1,25,3.7400233408786576,20,21,1997,1,5,242,450,3536570,748,60.273972602739725,917,76.54424040066777,800,56.777856635911995,888,63.29294369208838,5,-13.251296708579396,Paulistânia,74506181.0,35648.89,2090.0,136,281,512,515,Bauru,1337.04,448,33.60840210052513,915,67.03296703296704,Jair → Jair
3610,3852,3924,3948,4258,4084,6855,3907,4204,4306,4452,4528,4589,3983,16,98,2.589975990478429,151,86,6121,36,14,1308,2182,3536604,1974,46.359793330201974,2439,59.720861900097944,2018,44.56713780918728,2221,48.39834386576596,5,-11.322518034331985,Paulo de Faria,426145814.0,57587.27,7400.0,1201,1645,2252,2368,São José do Rio Preto,1373.91,1405,32.62888992104041,2270,50.98831985624439,Jair → PT
19799,20286,20839,21397,23353,22518,36362,21713,22914,23366,24417,25484,25803,22159,47,999,0.7661041251071623,2354,790,32617,236,140,5277,7440,3536703,15000,64.231576242881,17622,78.25739408473221,16131,63.29854026055564,17743,68.76332209433012,66,-9.494071990402091,Pederneiras,3840420972.0,85672.05,44827.0,2494,4896,7579,8060,Bauru,1528.3,12837,54.93879996576222,16977,69.52942621943728,Jair → Jair
3032,3103,3062,3278,3484,3374,5433,3283,3407,3449,3640,3748,3853,3161,2,130,1.5168357466566675,152,121,4808,10,28,725,1445,3536802,1756,50.401836969001145,2405,71.28037937166567,1900,50.69370330843116,2265,58.785362055541135,14,-12.495017316124539,Pedra Bela,147569268.0,22505.61,6557.0,486,969,1497,1588,Campinas,1372.0,1215,35.22760220353726,2195,60.3021978021978,Jair → Jair
1145,1322,1276,1374,1480,1427,2260,1594,1659,1733,1793,1825,1869,1594,0,49,-0.14433993202862894,64,28,2685,4,2,545,795,3536901,749,50.608108108108105,900,63.06937631394534,938,51.397260273972606,1043,55.80524344569288,3,-7.26413286825246,Pedranópolis,116927575.0,41954.64,2787.0,367,527,778,826,São José do Rio Preto,1530.81,654,37.73802654356607,998,55.66090351366425,Jair → Jair
6678,7093,7064,7274,8163,7867,11880,7857,8238,8361,8664,9137,9059,7612,3,152,2.282255638806518,457,206,12305,98,41,3490,4502,3537008,3561,43.6236677692025,4262,54.17567052243549,3790,41.47969793148736,4145,45.75560216359422,15,-8.42006835884127,Pedregulho,1417487589.0,91303.55,15525.0,2484,3605,4899,4914,Ribeirão Preto,1428.33,3159,37.78256189451022,4162,48.03785780240074,Jair → PT
18290,19216,19859,21933,23594,23240,33925,20582,23028,22612,24221,25469,25818,21296,85,1118,0.8618115184462738,3493,1123,33407,354,260,4516,6605,3537107,15911,67.43663643299143,19185,82.55163511187608,16529,64.8985040637638,18555,71.86846386242156,135,-10.683171249454517,Pedreira,1817291527.0,42152.8,43112.0,1921,4055,6751,7263,Campinas,1769.5,12816,56.67787015743853,17616,72.73027538086784,Jair → Jair
1880,1978,1886,1868,2094,1987,3482,1960,2045,2031,2050,2137,2146,1934,1,62,2.2359011660946067,125,56,2733,12,6,382,641,3537156,1253,59.83763132760267,1475,74.23251132360342,1276,59.70987365465606,1427,66.49580615097857,3,-7.736705172624852,Pedrinhas Paulista,177967145.0,63469.02,2804.0,256,512,694,719,Marília,1839.31,917,45.150172328902016,1409,68.73170731707317,Jair → Jair
4102,4442,4517,4578,4810,4644,7691,4862,5148,5174,5189,5439,5383,4896,3,49,0.6571583015801679,244,72,7914,22,11,1543,2317,3537206,2570,53.43035343035343,3060,65.89147286821705,2660,48.90604890604891,2944,54.69069292216236,11,-11.200779946054688,Pedro de Toledo,208399244.0,18473.47,11281.0,858,1584,2310,2439,São Paulo,1125.29,1951,37.70776961731735,2872,55.34785122374253,Jair → Jair
25791,26440,27525,29088,30923,30070,46611,29558,30088,30904,32594,33552,34303,29521,424,1786,0.38018124668471387,2720,1896,43857,211,231,9045,11092,3537305,19887,64.3113540083433,22610,75.19122048553375,20175,60.13054363376252,22499,65.58901553799959,124,-9.602204947534162,Penápolis,2743179555.0,44475.1,61679.0,4406,7460,10996,11804,Araçatuba,1737.74,17942,58.05720942272845,21502,65.9691967846843,Jair → Jair
10963,11341,11492,11868,13064,12599,19511,12023,12666,12881,13513,13926,14175,11969,43,520,0.8784580163252542,800,375,19156,58,36,4001,5664,3537404,7110,54.424372320881815,8684,68.92610524644813,7230,51.91727703576045,8109,57.20634920634921,24,-11.719756040098922,Pereira Barreto,1495859413.0,62081.74,24095.0,2274,3915,5533,6066,Araçatuba,1619.12,5929,46.029035012809565,7849,58.08480722267446,Jair → Jair
3706,3840,3843,3974,4408,4231,6581,4127,4342,4389,4551,4788,4770,4066,6,125,1.645239348874874,268,130,6474,13,23,1194,1798,3537503,2512,56.98729582577133,3174,75.01772630583787,2526,52.75689223057644,2807,58.84696016771488,8,-16.170766138122985,Pereiras,410463048.0,46979.86,8737.0,605,1057,1849,1963,Sorocaba,1397.46,1907,43.449532923217134,2753,60.49219951658976,Jair → Jair
27723,29511,31167,32371,34557,33531,53119,35817,37997,38364,39417,41310,41455,36235,125,1120,-0.1107618023097956,3264,1064,60030,362,212,11990,16651,3537602,18875,54.61990334809156,23235,69.29408606960723,21196,51.30961026385863,23989,57.86756724158727,362,-11.426518828019965,Peruíbe,2366996023.0,34629.51,68352.0,5373,10296,15997,17466,São Paulo,1407.11,17391,45.331560838285895,22766,57.75680543927747,Jair → Jair
2948,2925,3061,3267,3484,3396,5216,3005,3132,3232,3432,3519,3592,2993,5,71,2.178825257889841,186,67,4488,8,7,952,1217,3537701,2109,60.533869115958666,2466,72.6148409893993,2020,57.4026712134129,2240,62.360801781737194,2,-10.254039207662103,Piacatu,160075041.0,29004.36,5519.0,631,930,1300,1352,Araçatuba,1450.85,1673,51.76361386138614,2215,64.53962703962704,Jair → Jair
24096,25055,25866,26199,29268,27525,45175,25096,27020,27310,29026,30274,30739,25283,41,1083,-0.25414281700171415,1493,745,42040,184,128,7906,10711,3537800,14325,48.94423944239443,20074,72.93006357856494,16967,56.044790909691486,19474,63.352744071049806,63,-9.577319507515135,Piedade,1839652070.0,34730.07,52970.0,3556,7451,10123,11265,Sorocaba,1446.28,12217,44.73452947638228,18315,63.09860125404809,Jair → Jair
12682,13360,13687,14108,15469,14876,24064,14051,15360,15471,16652,16810,17253,14380,27,497,1.3909329411760325,1045,315,22456,63,64,4345,5736,3537909,8779,56.752214105630614,11439,76.89567087926862,9715,57.792980368828076,11070,64.16275430359937,23,-12.73291657566925,Pilar do Sul,1502793869.0,54411.6,27619.0,1627,3437,5678,6183,Sorocaba,1571.17,8363,54.05597569646435,10916,65.5536872447754,Jair → Jair
67001,68579,71234,71964,80473,76579,122000,76355,79885,81668,84708,90212,90628,76672,248,3551,-0.20464466099430467,8512,3655,119023,745,1055,22838,30699,3538006,47930,59.560349433971645,60525,79.03602815393253,50638,56.13222187735556,57969,63.963675685218696,511,-15.072352468713838,Pindamonhangaba,13674680185.0,82662.43,165428.0,6943,16054,29521,32659,São José dos Campos,1610.98,39890,48.84410050448156,54009,63.75903102422439,Jair → Jair
6071,6621,6579,7407,7755,7773,11441,6859,7343,7433,8104,8211,8481,6930,20,217,0.8094730186621177,657,249,10501,42,67,1928,2673,3538105,4936,63.649258542875565,5915,76.09674514344526,4971,60.54073803434417,5615,66.20681523405258,21,-9.889929909392677,Pindorama,733295538.0,50426.04,14542.0,1027,1858,2652,2866,São José do Rio Preto,1694.67,4124,55.4823086237051,5431,67.0162882527147,Jair → Jair
5654,5688,5882,6306,7004,6825,9961,6672,7104,7214,7699,8161,8218,6741,17,515,2.2611274893203586,673,352,11395,31,28,1775,2391,3538204,4206,60.051399200456885,5461,80.01465201465201,4891,59.931380958215904,5480,66.6828912144074,26,-13.33176080024461,Pinhalzinho,416404895.0,27351.87,15224.0,622,1364,2535,2738,Campinas,1382.52,3940,54.61602439700582,5308,68.94401870372776,Jair → Jair
1771,1838,1848,1964,2049,2005,3007,1977,2131,2148,2279,2288,2321,2031,0,39,1.1763929658408188,87,51,3117,11,24,925,1123,3538303,980,47.82820888238165,1154,57.556109725685786,1060,46.32867132867133,1150,49.54760878931495,2,-8.008500936370837,Piquerobi,100296285.0,30728.03,3264.0,698,851,1102,1171,Presidente Prudente,1304.25,814,37.89571694599628,1156,50.72400175515577,Jair → PT
6347,6422,6447,6597,7291,6894,11266,6652,7067,6990,7312,7588,7626,6602,5,260,0.821831451885501,777,169,10063,76,45,1485,2476,3538501,4440,60.89699629680428,5482,79.51842181607195,4329,57.050606220347916,4981,65.31602412798321,16,-14.202397688088737,Piquete,227360717.0,18203.42,12490.0,482,1412,2362,2645,São José dos Campos,1321.99,3348,47.896995708154506,4836,66.13785557986871,Jair → Jair
12553,13003,13289,13502,15222,14503,23083,13979,14894,14824,15423,16462,16449,14017,40,682,0.7245574489351156,1579,645,21584,175,138,3307,5018,3538600,9281,60.97096307975299,11625,80.15582982831138,9784,59.43384764913133,10978,66.73961942975257,51,-13.416210398558817,Piracaia,799448681.0,30713.77,26029.0,1113,2878,4800,5471,Campinas,1603.66,7819,52.74554776038856,10405,67.46417687868768,Jair → Jair
173869,176938,178851,185671,208021,201268,310909,192418,202541,205061,215282,227384,229328,193452,560,9080,0.10515237530671584,22487,10195,310335,3159,4445,53006,68877,3538709,133718,64.28101009032741,158008,78.50627024663632,138959,61.112039545438556,155716,67.90099769762088,2149,-10.605272549015439,Piracicaba,44351587750.0,104770.09,423323.0,19712,43260,66884,73612,Campinas,2145.67,119942,58.49088807720629,146405,68.0061500729276,Jair → Jair
